t,u1,u2,reward
137,0.9306967854499817,-0.7297784686088562,1.0
138,0.9330008625984192,-0.7324658632278442,1.0
139,0.9351240396499634,-0.7349259853363037,1.0
140,0.93714439868927,-0.7371649146080017,1.0
141,0.9390549063682556,-0.7394054532051086,1.0
142,0.9408113956451416,-0.7415286302566528,1.0
143,0.942478597164154,-0.7435342073440552,1.0
144,0.9440398812294006,-0.7453974485397339,1.0
145,0.945480465888977,-0.7471445798873901,1.0
146,0.9468191266059875,-0.7486935257911682,1.0
147,0.9480417966842651,-0.7501130700111389,1.0
148,0.949241578578949,-0.7514474987983704,1.0
149,0.9502867460250854,-0.7525734305381775,1.0
